date,open,close,return
2014-03-01,16321.7099609375,16457.66015625,0.008329408844898453
2014-04-01,16458.05078125,16580.83984375,0.007460729349546586
2014-05-01,16580.259765625,16717.169921875,0.008257419255508215
2014-06-01,16716.849609375,16826.599609375,0.006565232239599197
2014-07-01,16828.529296875,16563.30078125,-0.01576064734749293
2014-08-01,16561.69921875,17098.44921875,0.03240911411990438
2014-09-01,17097.419921875,17042.900390625,-0.0031887578066820436
2014-10-01,17040.4609375,17390.51953125,0.02054278901456506
2014-11-01,17390.900390625,17828.240234375,0.025147625133070107
2014-12-01,17827.26953125,17823.0703125,-2.3555030357504009e-4
2015-01-01,17823.0703125,17164.94921875,-0.036925236909851306
2015-02-01,17169.990234375,18132.69921875,0.05606927966957247
2015-03-01,18134.05078125,17776.119140625,-0.019738096299757212
2015-04-01,17778.51953125,17840.51953125,0.003487354494901568
2015-05-01,17859.26953125,18010.6796875,0.008477959078061047
2015-06-01,18017.8203125,17619.509765625,-0.022106477918345597
2015-07-01,17638.119140625,17689.859375,0.002933432638848056
2015-08-01,17696.740234375,16528.029296875,-0.0660410291399226
2015-09-01,16528.029296875,16284.7001953125,-0.014722208993694542
2015-10-01,16278.6201171875,17663.5390625,0.08507594226922571
2015-11-01,17672.619140625,17719.919921875,0.00267650091215213
2015-12-01,17719.720703125,17425.029296875,-0.016630702661020444
2016-01-01,17405.48046875,16466.30078125,-0.053958848719299304
2016-02-01,16453.630859375,16516.5,0.0038209888846010075
2016-03-01,16545.669921875,17685.08984375,0.06886514279899753
2016-04-01,17661.740234375,17773.640625,0.006335751128714291
2016-05-01,17783.779296875,17787.19921875,1.9230568586739913e-4
2016-06-01,17754.55078125,17929.990234375,0.009881379443870575
2016-07-01,17924.240234375,18432.240234375,0.028341508111778185
2016-08-01,18434.5,18400.880859375,-0.001823707755838238
2016-09-01,18396.5703125,18308.150390625,-0.004806326416990939
2016-10-01,18279.599609375,18142.419921875,-0.007504523645564156
2016-11-01,18158.240234375,19123.580078125,0.05316263202215678
2016-12-01,19149.19921875,19762.599609375,0.03203269147800118
2017-01-01,19872.859375,19864.08984375,-4.412818047226785e-4
2017-02-01,19923.810546875,20812.240234375,0.04459135391845753
2017-03-01,20957.2890625,20663.220703125,-0.014031793830681673
2017-04-01,20665.169921875,20940.509765625,0.013323860621080137
2017-05-01,20962.73046875,21008.650390625,0.0021905506032935313
2017-06-01,21030.55078125,21349.630859375,0.015172216906914253
2017-07-01,21392.30078125,21891.119140625,0.023317658276953833
2017-08-01,21961.419921875,21948.099609375,-6.065323894076678e-4
2017-09-01,21981.76953125,22405.08984375,0.019257790502179274
2017-10-01,22423.470703125,23377.240234375,0.04253442938773434
2017-11-01,23442.900390625,24272.349609375,0.035381680804381324
2017-12-01,24305.400390625,24719.220703125,0.017025858691865757
2018-01-01,24809.349609375,26149.390625,0.05401354879204987
2018-02-01,26083.0390625,25029.19921875,-0.04040326133871119
2018-03-01,25024.0390625,24103.109375,-0.03680180026892891
2018-04-01,24076.599609375,24163.150390625,0.003594809177966255
2018-05-01,24117.2890625,24415.83984375,0.012379118584858568
2018-06-01,24542.08984375,24271.41015625,-0.011029202860201105
2018-07-01,24161.529296875,25415.189453125,0.051886622773176266
2018-08-01,25461.630859375,25964.8203125,0.01976265604917939
2018-09-01,25916.0703125,26458.310546875,0.02092293421944697
2018-10-01,26598.359375,25115.759765625,-0.05574026534766301
2018-11-01,25142.080078125,25538.4609375,0.01576563506851103
2018-12-01,25779.5703125,23327.4609375,-0.09511831831467808
2019-01-01,23058.609375,24999.669921875,0.08417942796582892
2019-02-01,25025.310546875,25916,0.03559154446681676
2019-03-01,26019.669921875,25928.6796875,-0.003496978810576824
2019-04-01,26075.099609375,26592.91015625,0.01985843025078329
2019-05-01,26639.060546875,24815.0390625,-0.068471689576492
2019-06-01,24830.16015625,26599.9609375,0.07127625315797745
2019-07-01,26805.859375,26864.26953125,0.0021790070384564942
2019-08-01,26879.859375,26403.279296875,-0.01773000637675397
2019-09-01,26198.259765625,26916.830078125,0.027428169616168296
2019-10-01,26962.5390625,27046.23046875,0.003103988317124019
2019-11-01,27142.94921875,28051.41015625,0.03346949994927032
2019-12-01,28109.740234375,28538.439453125,0.01525091356859107
2020-01-01,28638.970703125,28256.029296875,-0.013371339711179445
2020-02-01,28319.650390625,25409.359375,-0.10276578190345277
2020-03-01,25590.509765625,21917.16015625,-0.1435434324293651
2020-04-01,21227.380859375,24345.720703125,0.14690177108556451
2020-05-01,24120.779296875,25383.109375,0.05233371868248647
2020-06-01,25342.990234375,25812.880859375,0.018541246342850443
2020-07-01,25879.380859375,26428.3203125,0.021211460046430847
2020-08-01,26542.3203125,28430.05078125,0.07112153144580133
2020-09-01,28439.609375,27781.69921875,-0.023133586244976335
2020-10-01,27940.630859375,26501.599609375,-0.051503176762279786
2020-11-01,26691.279296875,29638.640625,0.11042413124312386
2020-12-01,29797.5,30606.48046875,0.027149273219229803
2021-01-01,30627.470703125,29982.619140625,-0.02105467894331229
2021-02-01,30054.73046875,30932.369140625,0.029201348945303043
2021-03-01,31065.900390625,32981.55078125,0.06166408719970984
2021-04-01,33054.578125,33874.8515625,0.02481572853230902
2021-05-01,33904.890625,34529.44921875,0.01842089982409433
2021-06-01,34584.19140625,34502.51171875,-0.002361763689673513
2021-07-01,34507.3203125,34935.46875,0.01240746698447363
2021-08-01,34968.55859375,35360.73046875,0.011214985426081979
2021-09-01,35387.55078125,33843.921875,-0.04362067654221178
2021-10-01,33930.69921875,35819.55859375,0.05566815357451349
2021-11-01,35833.6484375,34483.71875,-0.03767212512157415
2021-12-01,34678.94140625,36338.30078125,0.04784919342148496
2022-01-01,36321.58984375,35131.859375,-0.03275546235360404
2022-02-01,35151.46875,33892.6015625,-0.035812648297946295
2022-03-01,33813.48046875,34678.3515625,0.025577701016294467
2022-04-01,34740.890625,32977.2109375,-0.05076668029433975
2022-05-01,32978.48828125,32990.12109375,3.527394100297152e-4
2022-06-01,33156.30859375,30775.4296875,-0.0718077194726918
2022-07-01,30737.76953125,32845.12890625,0.0685592808826783
2022-08-01,32755.7109375,31510.4296875,-0.03801722552675094
2022-09-01,31454.580078125,28725.509765625,-0.08676225547191216
2022-10-01,28855.25,32732.94921875,0.1343845303281032
2022-11-01,32862.7890625,34589.76953125,0.052551244675719616
2022-12-01,34533.58984375,33147.25,-0.04014467797939936
2023-01-01,33148.8984375,34086.0390625,0.02827064153479836
2023-02-01,34039.6015625,32656.69921875,-0.04062627881266053
2023-03-01,32656.369140625,33274.1484375,0.018917574523202994
2023-04-01,33245.78125,34098.16015625,0.025638708858736776
2023-05-01,34116.80859375,32908.26953125,-0.03542356721845892
2023-06-01,32929.8515625,34407.6015625,0.04487569575572696
2023-07-01,34369.78125,35559.53125,0.034616164454058025
2023-08-01,35585.98828125,34721.91015625,-0.024281414307531723
2023-09-01,34876.23828125,33507.5,-0.03924558234211442
2023-10-01,33455.5,33052.87109375,-0.012034759792859171
2023-11-01,33081.87109375,35950.890625,0.0867248265105546
2023-12-01,35914.44921875,37689.5390625,0.04942550651238365
2024-01-01,37566.21875,38150.30078125,0.015548065540932304
2024-02-01,38175.33984375,38996.390625,0.02150736010761201
2024-03-01,38989.51171875,39807.37109375,0.020976394392923176
2024-04-01,39807.9296875,37815.921875,-0.05004047756659664
2024-05-01,37845.55859375,38686.3203125,0.022215598077837528
2024-06-01,38709.98828125,39118.859375,0.01056241843266187
2024-07-01,39186.19921875,40842.7890625,0.04227482830121853
2024-08-01,40916.9609375,41563.078125,0.015790937857944377
2024-09-01,41489.671875,42330.1484375,0.02025748878015199
2024-10-01,42262.96875,41763.4609375,-0.011819042231859303
2024-11-01,41869.8203125,44910.6484375,0.0726257744194851
2024-12-01,44925.859375,42544.21875,-0.05301268930929604
2025-01-01,42660.08984375,44544.66015625,0.044176426242949006
2025-02-01,44268.1484375,43840.91015625,-0.009651144137035605
2025-03-01,43900.48828125,42001.76171875,-0.043250693485132614
2025-04-01,41879.75,40669.359375,-0.0289015723589563
2025-05-01,40918.0390625,42270.0703125,0.03304242532089205
2025-06-01,42199.94140625,44094.76953125,0.044901202747152806
2025-07-01,44061.48828125,44130.98046875,0.0015771638728229664
2025-08-01,43781.76953125,45544.87890625,0.04027040007466007
2025-09-01,45287.73046875,46397.890625,0.024513486208279887
2025-10-01,46366.78125,47562.87109375,0.025796266454230096
